split,family,task,source_id,review_status,system,user,assistant,approved,review_note
validation,exercise,rewrite_malmo_mild,exercise-04,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Jag behöver vila benet en stund.,Jag behöver vila benet en stund.,,
validation,exercise,rewrite_malmo_medium,exercise-04,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag behöver vila benet en stund.,Jag får låta benet vila lite nu.,,
validation,exercise,neutralize,exercise-04,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag får låta benet vila lite nu.,Jag behöver vila benet en stund.,,
validation,exercise,rewrite_slang,exercise-05,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Jag glömde vattenflaskan hemma.,Jag glömde så klart vattenflaskan hemma.,,
validation,exercise,rewrite_malmo_mild,exercise-05,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Jag glömde vattenflaskan hemma.,Jag fick inte med mig vattenflaskan.,,
validation,exercise,rewrite_malmo_medium,exercise-05,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag glömde vattenflaskan hemma.,"Jag glömde vattenflaskan hemma, så klart.",,
validation,exercise,neutralize,exercise-05,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.","Jag glömde vattenflaskan hemma, så klart.",Jag glömde vattenflaskan hemma.,,
validation,exercise,rewrite_slang,exercise-06,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Jag orkar inte ta en extra runda.,Jag pallar inte ta en runda till.,,
validation,exercise,rewrite_malmo_mild,exercise-06,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Jag orkar inte ta en extra runda.,Jag orkar inte gå en extra runda.,,
validation,exercise,rewrite_malmo_medium,exercise-06,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag orkar inte ta en extra runda.,Jag pallar inte en runda till i dag.,,
validation,exercise,neutralize,exercise-06,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag pallar inte en runda till i dag.,Jag orkar inte ta en extra runda.,,
validation,exercise,chat_malmo_mild,exercise-chat-01,synthetic_needs_review,"Svara kort, hjälpsamt och naturligt på mild modern malmöitisk vardagssvenska. Hitta inte på fakta och använd inte dialektmarkörer i varje mening.",Benet känns stelt efter promenaden.,Ta det lugnt och avbryt träningen om stelheten ökar eller om du får smärta.,,
validation,exercise,chat_malmo_medium,exercise-chat-01,synthetic_needs_review,Svara kort och konkret på modern malmöitisk vardagssvenska. Tonen får vara urban och avslappnad men inte stereotyp. Hitta inte på fakta.,Benet känns stelt efter promenaden.,Ta det lugnt. Sluta träna om det blir värre eller börjar göra ont.,,
validation,exercise,chat_malmo_mild,exercise-chat-02,synthetic_needs_review,"Svara kort, hjälpsamt och naturligt på mild modern malmöitisk vardagssvenska. Hitta inte på fakta och använd inte dialektmarkörer i varje mening.",Jag glömde vatten.,Minska intensiteten och ordna vatten innan du fortsätter en längre sträcka.,,
validation,exercise,chat_malmo_medium,exercise-chat-02,synthetic_needs_review,Svara kort och konkret på modern malmöitisk vardagssvenska. Tonen får vara urban och avslappnad men inte stereotyp. Hitta inte på fakta.,Jag glömde vatten.,Ta det lugnare och fixa vatten innan du fortsätter långt.,,
validation,entertainment,rewrite_slang,entertainment-01,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Filmen var mycket sämre än jag hade väntat mig.,Filmen var mycket sämre än jag trodde.,,
validation,entertainment,rewrite_malmo_mild,entertainment-01,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Filmen var mycket sämre än jag hade väntat mig.,Filmen var rätt mycket sämre än jag väntade mig.,,
validation,entertainment,rewrite_malmo_medium,entertainment-01,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Filmen var mycket sämre än jag hade väntat mig.,Filmen var riktigt kass jämfört med vad jag hade väntat mig.,,
validation,entertainment,neutralize,entertainment-01,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Filmen var riktigt kass jämfört med vad jag hade väntat mig.,Filmen var mycket sämre än jag hade väntat mig.,,
validation,entertainment,rewrite_slang,entertainment-02,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Jag förstod inte slutet.,Jag fattade inte slutet.,,
validation,entertainment,rewrite_malmo_mild,entertainment-02,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Jag förstod inte slutet.,Jag fattade inte riktigt slutet.,,
validation,entertainment,rewrite_malmo_medium,entertainment-02,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag förstod inte slutet.,Jag fattade ärligt talat inte slutet alls.,,
validation,entertainment,neutralize,entertainment-02,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag fattade ärligt talat inte slutet alls.,Jag förstod inte slutet.,,
validation,entertainment,rewrite_slang,entertainment-03,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Serien blir bättre efter några avsnitt.,Serien blir bättre efter ett par avsnitt.,,
validation,entertainment,rewrite_malmo_mild,entertainment-03,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Serien blir bättre efter några avsnitt.,Serien tar sig efter några avsnitt.,,
validation,entertainment,rewrite_malmo_medium,entertainment-03,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Serien blir bättre efter några avsnitt.,Serien blir faktiskt bättre efter ett par avsnitt.,,
validation,entertainment,neutralize,entertainment-03,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Serien blir faktiskt bättre efter ett par avsnitt.,Serien blir bättre efter några avsnitt.,,
validation,entertainment,rewrite_slang,entertainment-04,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Jag vill inte se samma avsnitt igen.,Jag tänker inte se samma avsnitt igen.,,
validation,entertainment,rewrite_malmo_mild,entertainment-04,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Jag vill inte se samma avsnitt igen.,Jag vill inte se om samma avsnitt.,,
validation,entertainment,rewrite_malmo_medium,entertainment-04,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag vill inte se samma avsnitt igen.,"Nä, jag tänker inte se samma avsnitt en gång till.",,
validation,entertainment,neutralize,entertainment-04,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.","Nä, jag tänker inte se samma avsnitt en gång till.",Jag vill inte se samma avsnitt igen.,,
validation,entertainment,rewrite_slang,entertainment-05,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Ljudet är mycket lägre än bilden.,Ljudet är mycket lägre än resten.,,
validation,entertainment,rewrite_malmo_mild,entertainment-05,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Ljudet är mycket lägre än bilden.,Ljudet är riktigt lågt.,,
validation,entertainment,rewrite_malmo_medium,entertainment-05,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Ljudet är mycket lägre än bilden.,Ljudet är ju hur lågt som helst.,,
validation,entertainment,neutralize,entertainment-05,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Ljudet är ju hur lågt som helst.,Ljudet är mycket lägre än bilden.,,
validation,entertainment,rewrite_slang,entertainment-06,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Vi kan fortsätta titta i morgon.,Vi kan kolla vidare i morgon.,,
validation,entertainment,rewrite_malmo_mild,entertainment-06,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Vi kan fortsätta titta i morgon.,Vi kan fortsätta i morgon.,,
validation,entertainment,rewrite_malmo_medium,entertainment-06,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Vi kan fortsätta titta i morgon.,Vi tar resten i morgon.,,
validation,entertainment,neutralize,entertainment-06,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Vi tar resten i morgon.,Vi kan fortsätta titta i morgon.,,
validation,entertainment,chat_malmo_mild,entertainment-chat-01,synthetic_needs_review,"Svara kort, hjälpsamt och naturligt på mild modern malmöitisk vardagssvenska. Hitta inte på fakta och använd inte dialektmarkörer i varje mening.",Jag fattade inte slutet på filmen.,"Beskriv vilken del som var oklar, så går det att reda ut utan att gissa.",,
validation,entertainment,chat_malmo_medium,entertainment-chat-01,synthetic_needs_review,Svara kort och konkret på modern malmöitisk vardagssvenska. Tonen får vara urban och avslappnad men inte stereotyp. Hitta inte på fakta.,Jag fattade inte slutet på filmen.,"Säg vilken del som var oklar, så kan vi reda ut den utan att hitta på.",,
validation,entertainment,chat_malmo_mild,entertainment-chat-02,synthetic_needs_review,"Svara kort, hjälpsamt och naturligt på mild modern malmöitisk vardagssvenska. Hitta inte på fakta och använd inte dialektmarkörer i varje mening.",Är serien värd att fortsätta med?,"Det beror på vad du ogillar, men några serier förändras efter de första avsnitten.",,
validation,entertainment,chat_malmo_medium,entertainment-chat-02,synthetic_needs_review,Svara kort och konkret på modern malmöitisk vardagssvenska. Tonen får vara urban och avslappnad men inte stereotyp. Hitta inte på fakta.,Är serien värd att fortsätta med?,"Det beror på vad du stör dig på, men vissa serier tar sig efter några avsnitt.",,
test,public_services,rewrite_slang,public_services-01,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Jag hittar inte rätt blankett på webbplatsen.,Jag hittar inte rätt formulär på sidan.,,
test,public_services,rewrite_malmo_mild,public_services-01,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Jag hittar inte rätt blankett på webbplatsen.,Jag hittar inte rätt blankett på hemsidan.,,
test,public_services,rewrite_malmo_medium,public_services-01,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag hittar inte rätt blankett på webbplatsen.,Jag fattar inte var de har lagt rätt blankett.,,
test,public_services,neutralize,public_services-01,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag fattar inte var de har lagt rätt blankett.,Jag hittar inte rätt blankett på webbplatsen.,,
test,public_services,rewrite_slang,public_services-02,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Det är svårt att förstå instruktionerna.,Det är svårt att fatta instruktionerna.,,
test,public_services,rewrite_malmo_mild,public_services-02,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Det är svårt att förstå instruktionerna.,Instruktionerna är rätt svåra att förstå.,,
test,public_services,rewrite_malmo_medium,public_services-02,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Det är svårt att förstå instruktionerna.,Instruktionerna är ett jäkla klydd att fatta.,,
test,public_services,neutralize,public_services-02,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Instruktionerna är ett jäkla klydd att fatta.,Det är svårt att förstå instruktionerna.,,
test,public_services,rewrite_slang,public_services-03,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Jag har inte fått något beslut ännu.,Jag har inte fått något besked än.,,
test,public_services,rewrite_malmo_mild,public_services-03,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Jag har inte fått något beslut ännu.,Jag har inte fått beslutet än.,,
test,public_services,rewrite_malmo_medium,public_services-03,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag har inte fått något beslut ännu.,Jag har fortfarande inte fått något besked.,,
test,public_services,neutralize,public_services-03,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag har fortfarande inte fått något besked.,Jag har inte fått något beslut ännu.,,
test,public_services,rewrite_slang,public_services-04,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",De bad mig skicka samma uppgifter igen.,De ville att jag skulle skicka samma grejer igen.,,
test,public_services,rewrite_malmo_mild,public_services-04,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",De bad mig skicka samma uppgifter igen.,De bad mig skicka samma uppgifter en gång till.,,
test,public_services,rewrite_malmo_medium,public_services-04,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",De bad mig skicka samma uppgifter igen.,De vill att jag ska skicka in samma grejer igen.,,
test,public_services,neutralize,public_services-04,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",De vill att jag ska skicka in samma grejer igen.,De bad mig skicka samma uppgifter igen.,,
test,public_services,rewrite_slang,public_services-05,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Jag vill veta vem som ansvarar för ärendet.,Jag vill veta vem som har hand om ärendet.,,
test,public_services,rewrite_malmo_mild,public_services-05,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Jag vill veta vem som ansvarar för ärendet.,Jag vill veta vem som ansvarar för mitt ärende.,,
test,public_services,rewrite_malmo_medium,public_services-05,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag vill veta vem som ansvarar för ärendet.,Jag vill veta vem som faktiskt har hand om det här.,,
test,public_services,neutralize,public_services-05,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag vill veta vem som faktiskt har hand om det här.,Jag vill veta vem som ansvarar för ärendet.,,
test,public_services,rewrite_slang,public_services-06,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Det går inte att logga in med mitt konto.,Jag kan inte logga in med mitt konto.,,
test,public_services,rewrite_malmo_mild,public_services-06,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Det går inte att logga in med mitt konto.,Inloggningen fungerar inte med mitt konto.,,
test,public_services,rewrite_malmo_medium,public_services-06,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Det går inte att logga in med mitt konto.,Det går inte ens att logga in med mitt konto.,,
test,public_services,neutralize,public_services-06,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Det går inte ens att logga in med mitt konto.,Det går inte att logga in med mitt konto.,,
test,public_services,chat_malmo_mild,public_services-chat-01,synthetic_needs_review,"Svara kort, hjälpsamt och naturligt på mild modern malmöitisk vardagssvenska. Hitta inte på fakta och använd inte dialektmarkörer i varje mening.",Jag hittar inte rätt blankett.,Sök på tjänstens namn och kontrollera myndighetens officiella webbplats eller kontaktsida.,,
test,public_services,chat_malmo_medium,public_services-chat-01,synthetic_needs_review,Svara kort och konkret på modern malmöitisk vardagssvenska. Tonen får vara urban och avslappnad men inte stereotyp. Hitta inte på fakta.,Jag hittar inte rätt blankett.,"Sök på tjänstens namn på den officiella sidan. Hittar du inget, hör av dig till dem.",,
test,public_services,chat_malmo_mild,public_services-chat-02,synthetic_needs_review,"Svara kort, hjälpsamt och naturligt på mild modern malmöitisk vardagssvenska. Hitta inte på fakta och använd inte dialektmarkörer i varje mening.",Jag har inte fått något beslut.,Kontrollera ärendestatusen och kontakta ansvarig handläggare om tidsfristen har passerat.,,
test,public_services,chat_malmo_medium,public_services-chat-02,synthetic_needs_review,Svara kort och konkret på modern malmöitisk vardagssvenska. Tonen får vara urban och avslappnad men inte stereotyp. Hitta inte på fakta.,Jag har inte fått något beslut.,Kolla statusen och hör av dig till handläggaren om tiden har gått ut.,,
test,neighbourhood,rewrite_slang,neighbourhood-01,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Det är mycket oväsen utanför i kväll.,Det är skitmycket oväsen utanför i kväll.,,
test,neighbourhood,rewrite_malmo_mild,neighbourhood-01,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Det är mycket oväsen utanför i kväll.,Det är riktigt stökigt utanför i kväll.,,
test,neighbourhood,rewrite_malmo_medium,neighbourhood-01,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Det är mycket oväsen utanför i kväll.,Det är ett jäkla liv utanför i kväll.,,
test,neighbourhood,neutralize,neighbourhood-01,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Det är ett jäkla liv utanför i kväll.,Det är mycket oväsen utanför i kväll.,,
test,neighbourhood,rewrite_slang,neighbourhood-02,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Någon har lämnat skräp vid porten.,Någon har dumpat skräp vid porten.,,
test,neighbourhood,rewrite_malmo_mild,neighbourhood-02,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Någon har lämnat skräp vid porten.,Någon har lämnat skräp utanför porten.,,
test,neighbourhood,rewrite_malmo_medium,neighbourhood-02,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Någon har lämnat skräp vid porten.,Någon har bara huttat skräp vid porten.,,
test,neighbourhood,neutralize,neighbourhood-02,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Någon har bara huttat skräp vid porten.,Någon har lämnat skräp vid porten.,,
test,neighbourhood,rewrite_slang,neighbourhood-03,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Jag känner inte igen bilen på gården.,Jag känner inte igen bilen som står på gården.,,
test,neighbourhood,rewrite_malmo_mild,neighbourhood-03,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Jag känner inte igen bilen på gården.,Jag känner inte igen den bilen på gården.,,
test,neighbourhood,rewrite_malmo_medium,neighbourhood-03,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag känner inte igen bilen på gården.,Jag har aldrig sett den där bilen på gården förut.,,
test,neighbourhood,neutralize,neighbourhood-03,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Jag har aldrig sett den där bilen på gården förut.,Jag känner inte igen bilen på gården.,,
test,neighbourhood,rewrite_slang,neighbourhood-04,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Hissen fungerar inte igen.,Hissen funkar inte igen.,,
test,neighbourhood,rewrite_malmo_mild,neighbourhood-04,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Hissen fungerar inte igen.,Hissen har slutat fungera igen.,,
test,neighbourhood,rewrite_malmo_medium,neighbourhood-04,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Hissen fungerar inte igen.,"Hissen har lagt av igen, så klart.",,
test,neighbourhood,neutralize,neighbourhood-04,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.","Hissen har lagt av igen, så klart.",Hissen fungerar inte igen.,,
test,neighbourhood,rewrite_slang,neighbourhood-05,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Det luktar illa i trapphuset.,Det luktar riktigt illa i trappan.,,
test,neighbourhood,rewrite_malmo_mild,neighbourhood-05,synthetic_needs_review,"Skriv om meningen på modern, mild malmöitisk vardagssvenska. Tonen ska vara avslappnad och naturlig, inte stereotyp eller fonetiskt skriven. Behåll exakt samma betydelse och lägg inte till information.",Det luktar illa i trapphuset.,Det luktar räligt i trapphuset.,,
test,neighbourhood,rewrite_malmo_medium,neighbourhood-05,synthetic_needs_review,"Skriv om meningen på modern malmöitisk vardagssvenska med tydlig men naturlig vardagston. Undvik karikatyr och överanvänd inte regionala markörer. Behåll exakt samma betydelse, negationer och sakuppgifter.",Det luktar illa i trapphuset.,Det luktar riktigt räligt i hela trappan.,,
test,neighbourhood,neutralize,neighbourhood-05,synthetic_needs_review,"Skriv om meningen på neutral standardsvenska utan slang eller regionala uttryck. Behåll exakt samma betydelse, negationer och sakuppgifter.",Det luktar riktigt räligt i hela trappan.,Det luktar illa i trapphuset.,,
test,neighbourhood,rewrite_slang,neighbourhood-06,synthetic_needs_review,"Skriv om meningen på naturlig svensk vardagsslang. Behåll exakt samma betydelse, negationer, namn och sakuppgifter. Lägg inte till någon ny information.",Jag vill inte lämna cykeln ute över natten.,Jag tänker inte lämna cykeln ute hela natten.,,
